2024-11-17 06:33:52 - System Idle Process (PID: 0) - CPU: 1186.8%, MEM: 4.8108945593833975e-05%
2024-11-17 06:34:53 - System Idle Process (PID: 0) - CPU: 1176.9%, MEM: 4.8108945593833975e-05%
2024-11-17 06:36:02 - System Idle Process (PID: 0) - CPU: 1171.8%, MEM: 4.8108945593833975e-05%
2024-11-17 06:38:05 - System Idle Process (PID: 0) - CPU: 1178.0%, MEM: 4.8108945593833975e-05%
2024-11-17 06:40:00 - System Idle Process (PID: 0) - CPU: 1178.1%, MEM: 4.8108945593833975e-05%
2024-11-17 06:41:01 - System Idle Process (PID: 0) - CPU: 1172.0%, MEM: 4.8108945593833975e-05%
2024-11-17 06:42:01 - System Idle Process (PID: 0) - CPU: 1170.7%, MEM: 4.8108945593833975e-05%
2024-11-17 06:43:02 - System Idle Process (PID: 0) - CPU: 1180.7%, MEM: 4.8108945593833975e-05%
2024-11-17 06:44:39 - System Idle Process (PID: 0) - CPU: 1175.0%, MEM: 4.8108945593833975e-05%
2024-11-17 06:45:40 - System Idle Process (PID: 0) - CPU: 1173.0%, MEM: 4.8108945593833975e-05%
